#Linear Position. Run #17
#Time ( s )	Linear Position ( m )
34.8500	-2.505
34.8750	-2.056
34.9000	-1.570
34.9250	-1.047
34.9500	-0.598
34.9750	-0.224
35.0000	-0.037
35.0250	-0.037
35.0500	-0.187
35.0750	-0.523
35.1000	-0.935
35.1250	-1.421
35.1500	-1.944
35.1750	-2.430
35.2000	-2.804
35.2250	-3.028
35.2500	-3.140
35.2750	-3.028
35.3000	-2.766
35.3250	-2.430
35.3500	-1.981
35.3750	-1.495
35.4000	-1.009
35.4250	-0.561
35.4500	-0.262
35.4750	-0.075
35.5000	-0.075
35.5250	-0.224
35.5500	-0.523
35.5750	-0.935
35.6000	-1.421
35.6250	-1.944
35.6500	-2.430
35.6750	-2.841
35.7000	-3.103
35.7250	-3.140
35.7500	-3.066
35.7750	-2.804
35.8000	-2.430
35.8250	-1.981
35.8500	-1.495
35.8750	-1.009
35.9000	-0.598
35.9250	-0.262
35.9500	-0.075
35.9750	-0.075
36.0000	-0.262
36.0250	-0.561
36.0500	-0.972
36.0750	-1.458
36.1000	-1.944
36.1250	-2.430
36.1500	-2.804
36.1750	-3.028
36.2000	-3.140
36.2250	-3.028
36.2500	-2.766
36.2750	-2.393
36.3000	-1.944
36.3250	-1.458
36.3500	-0.972
36.3750	-0.523
36.4000	-0.224
36.4250	-0.037
36.4500	-0.037
36.4750	-0.224
36.5000	-0.523
36.5250	-0.972
36.5500	-1.458
36.5750	-1.981
36.6000	-2.467
36.6250	-2.841
36.6500	-3.066
36.6750	-3.140
36.7000	-2.991
36.7250	-2.766
36.7500	-2.393
36.7750	-1.944
36.8000	-1.495
36.8250	-1.009
36.8500	-0.561
36.8750	-0.224
36.9000	-0.075
36.9250	-0.075
36.9500	-0.262
36.9750	-0.598
37.0000	-1.009
37.0250	-1.533
37.0500	-2.019
37.0750	-2.505
37.1000	-2.879
37.1250	-3.103
37.1500	-3.140
37.1750	-3.028
37.2000	-2.729
37.2250	-2.393
37.2500	-1.944
37.2750	-1.458
37.3000	-0.972
37.3250	-0.523
37.3500	-0.224
37.3750	-0.075
37.4000	-0.075
37.4250	-0.262
37.4500	-0.561
37.4750	-0.972
37.5000	-1.495
37.5250	-1.981
37.5500	-2.467
37.5750	-2.841
37.6000	-3.066
37.6250	-3.140
37.6500	-2.991
37.6750	-2.729
37.7000	-2.355
37.7250	-1.869
37.7500	-1.383
37.7750	-0.897
37.8000	-0.486
37.8250	-0.187
37.8500	-0.037
37.8750	-0.075
37.9000	-0.299
37.9250	-0.598
37.9500	-1.047
37.9750	-1.533
38.0000	-2.056
38.0250	-2.542
38.0500	-2.879
38.0750	-3.066
38.1000	-3.103
38.1250	-2.991
38.1500	-2.729
38.1750	-2.393
38.2000	-1.944
38.2250	-1.421
38.2500	-0.935
38.2750	-0.486
38.3000	-0.187
38.3250	-0.037
38.3500	-0.037
38.3750	-0.262
38.4000	-0.598
38.4250	-1.047
38.4500	-1.570
38.4750	-2.094
38.5000	-2.580
38.5250	-2.916
38.5500	-3.103
38.5750	-3.140
38.6000	-2.916
38.6250	-2.692
38.6500	-2.355
38.6750	-1.907
38.7000	-1.346
38.7250	-0.897
38.7500	-0.486
38.7750	-0.224
38.8000	-0.075
38.8250	-0.075
38.8500	-0.262
38.8750	-0.598
38.9000	-1.084
38.9250	-1.608
38.9500	-2.131
38.9750	-2.617
39.0000	-2.916
39.0250	-3.066
39.0500	-3.103
39.0750	-2.953
39.1000	-2.654
39.1250	-2.243
39.1500	-1.832
39.1750	-1.346
39.2000	-0.897
39.2250	-0.523
39.2500	-0.262
39.2750	-0.112
39.3000	-0.187
39.3250	-0.411
39.3500	-0.710
39.3750	-1.084
39.4000	-1.570
39.4250	-2.056
39.4500	-2.505
39.4750	-2.879
39.5000	-3.028
39.5250	-3.066
39.5500	-2.953
39.5750	-2.692
39.6000	-2.355
39.6250	-1.907
39.6500	-1.421
39.6750	-0.935
39.7000	-0.486
39.7250	-0.150
39.7500	0.000
39.7750	-0.037
39.8000	-0.224
39.8250	-0.598
39.8500	-1.084
39.8750	-1.645
39.9000	-2.168
39.9250	-2.617
39.9500	-2.916
39.9750	-3.103
40.0000	-3.103
40.0250	-2.916
40.0500	-2.617
40.0750	-2.243
40.1000	-1.794
40.1250	-1.346
40.1500	-0.897
40.1750	-0.486
40.2000	-0.224
40.2250	-0.075
40.2500	-0.112
40.2750	-0.299
40.3000	-0.673
40.3250	-1.122
40.3500	-1.645
40.3750	-2.131
40.4000	-2.617
40.4250	-2.953
40.4500	-3.140
40.4750	-3.178
40.5000	-3.028
40.5250	-2.692
40.5500	-2.280
40.5750	-1.794
40.6000	-1.308
40.6250	-0.822
40.6500	-0.411
40.6750	-0.150
