#Linear Position. Run #18
#Time ( s )	Linear Position ( m )
21.7000	-10.430
21.7250	-10.057
21.7500	-7.926
21.7750	-4.486
21.8000	-0.486
21.8250	3.290
21.8500	6.019
21.8750	7.141
21.9000	6.393
21.9250	3.963
21.9500	0.336
21.9750	-3.701
22.0000	-7.365
22.0250	-9.795
22.0500	-10.505
22.0750	-9.309
22.1000	-6.542
22.1250	-2.766
22.1500	1.271
22.1750	4.673
22.2000	6.767
22.2250	7.066
22.2500	5.533
22.2750	2.467
22.3000	-1.458
22.3250	-5.421
22.3500	-8.636
22.3750	-10.356
22.4000	-10.206
22.4250	-8.225
22.4500	-4.897
22.4750	-0.897
22.5000	2.953
22.5250	5.832
22.5500	7.141
22.5750	6.617
22.6000	4.337
22.6250	0.785
22.6500	-3.252
22.6750	-7.028
22.7000	-9.608
22.7250	-10.505
22.7500	-9.533
22.7750	-6.916
22.8000	-3.215
22.8250	0.822
22.8500	4.337
22.8750	6.617
22.9000	7.141
22.9250	5.795
22.9500	2.879
22.9750	-1.009
23.0000	-5.010
23.0250	-8.337
23.0500	-10.281
23.0750	-10.318
23.1000	-8.561
23.1250	-5.383
23.1500	-1.421
23.1750	2.505
23.2000	5.570
23.2250	7.103
23.2500	6.767
23.2750	4.673
23.3000	1.271
23.3250	-2.766
23.3500	-6.617
23.3750	-9.384
23.4000	-10.505
23.4250	-9.757
23.4500	-7.290
23.4750	-3.664
23.5000	0.374
23.5250	4.000
23.5500	6.430
23.5750	7.178
23.6000	6.056
23.6250	3.327
23.6500	-0.486
23.6750	-4.524
23.7000	-8.000
23.7250	-10.131
23.7500	-10.430
23.7750	-8.898
23.8000	-5.869
23.8250	-1.944
23.8500	2.056
23.8750	5.234
23.9000	7.028
23.9250	6.954
23.9500	5.047
23.9750	1.757
24.0000	-2.243
24.0250	-6.131
24.0500	-9.122
24.0750	-10.468
24.1000	-9.982
24.1250	-7.701
24.1500	-4.187
24.1750	-0.150
24.2000	3.589
24.2250	6.206
24.2500	7.215
24.2750	6.318
24.3000	3.776
24.3250	0.075
24.3500	-4.000
24.3750	-7.589
24.4000	-9.907
24.4250	-10.505
24.4500	-9.197
24.4750	-6.318
24.5000	-2.467
24.5250	1.533
24.5500	4.897
24.5750	6.879
24.6000	7.066
24.6250	5.383
24.6500	2.243
24.6750	-1.682
24.7000	-5.683
24.7250	-8.823
24.7500	-10.430
24.7750	-10.169
24.8000	-8.113
24.8250	-4.711
24.8500	-0.710
24.8750	3.140
24.9000	5.944
24.9250	7.178
24.9500	6.542
24.9750	4.187
25.0000	0.598
25.0250	-3.439
25.0500	-7.178
25.0750	-9.683
25.1000	-10.505
25.1250	-9.421
25.1500	-6.729
25.1750	-2.991
25.2000	1.047
25.2250	4.486
25.2500	6.692
25.2750	7.141
25.3000	5.683
25.3250	2.729
25.3500	-1.122
25.3750	-5.159
25.4000	-8.412
25.4250	-10.281
25.4500	-10.281
25.4750	-8.449
25.5000	-5.234
25.5250	-1.271
25.5500	2.617
25.5750	5.608
25.6000	7.103
25.6250	6.729
25.6500	4.561
25.6750	1.122
25.7000	-2.916
25.7250	-6.692
25.7500	-9.421
25.7750	-10.468
25.8000	-9.683
25.8250	-7.178
25.8500	-3.552
25.8750	0.486
25.9000	4.075
25.9250	6.468
25.9500	7.178
25.9750	5.982
26.0000	3.215
26.0250	-0.598
26.0500	-4.598
26.0750	-8.038
26.1000	-10.131
26.1250	-10.393
26.1500	-8.785
26.1750	-5.720
26.2000	-1.794
26.2250	2.131
26.2500	5.309
26.2750	7.028
26.3000	6.879
26.3250	4.935
26.3500	1.645
26.3750	-2.355
26.4000	-6.243
26.4250	-9.122
26.4500	-10.430
26.4750	-9.870
26.5000	-7.589
26.5250	-4.075
26.5500	-0.037
26.5750	3.626
26.6000	6.243
26.6250	7.178
