#Linear Position. Run #1
#Time ( s )	Linear Position ( m )
17.3500	-0.598
17.3750	-0.299
17.4000	-0.075
17.4250	0.037
17.4500	0.112
17.4750	0.224
17.5000	0.486
17.5250	0.673
17.5500	0.935
17.5750	1.346
17.6000	1.869
17.6250	2.318
17.6500	2.804
17.6750	3.402
17.7000	4.150
17.7250	4.823
17.7500	5.421
17.7750	6.094
17.8000	6.804
17.8250	7.290
17.8500	7.477
17.8750	7.627
17.9000	7.888
17.9250	7.963
17.9500	7.776
17.9750	7.813
18.0000	7.888
18.0250	7.552
18.0500	6.954
18.0750	6.468
18.1000	6.355
18.1250	6.617
18.1500	6.916
18.1750	7.141
18.2000	7.178
18.2250	7.066
18.2500	6.991
18.2750	6.954
18.3000	6.954
18.3250	6.954
18.3500	6.954
18.3750	6.954
18.4000	6.954
18.4250	6.954
18.4500	6.954
18.4750	6.954
18.5000	6.954
18.5250	6.954
18.5500	6.954
18.5750	6.954
18.6000	6.954
18.6250	6.954
18.6500	6.954
18.6750	6.954
18.7000	6.954
18.7250	6.954
18.7500	6.954
18.7750	6.954
18.8000	6.954
18.8250	6.954
18.8500	6.954
18.8750	6.954
18.9000	6.954
18.9250	6.954
18.9500	6.954
18.9750	6.954
19.0000	6.954
19.0250	6.954
19.0500	6.954
19.0750	6.954
19.1000	6.954
19.1250	6.954
19.1500	6.954
19.1750	6.954
19.2000	6.954
19.2250	6.954
19.2500	6.954
19.2750	6.954
19.3000	6.954
19.3250	6.954
19.3500	6.954
19.3750	6.954
19.4000	6.954
19.4250	6.954
19.4500	6.954
19.4750	6.954
19.5000	6.954
19.5250	6.954
19.5500	6.954
19.5750	6.954
19.6000	6.954
19.6250	6.954
19.6500	6.954
19.6750	6.954
19.7000	6.954
19.7250	6.954
19.7500	6.954
19.7750	6.954
19.8000	6.954
19.8250	6.954
19.8500	6.954
19.8750	6.954
19.9000	6.954
19.9250	6.954
19.9500	6.954
19.9750	6.954
20.0000	6.954
20.0250	6.954
20.0500	6.954
20.0750	6.954
20.1000	6.954
20.1250	6.954
20.1500	6.954
20.1750	6.954
20.2000	6.954
20.2250	6.954
20.2500	6.954
20.2750	6.954
20.3000	6.954
20.3250	6.954
20.3500	6.954
20.3750	6.954
20.4000	6.954
20.4250	6.954
20.4500	6.954
20.4750	6.954
20.5000	6.954
20.5250	6.954
20.5500	6.954
20.5750	6.954
20.6000	6.954
20.6250	6.954
20.6500	6.954
20.6750	6.954
20.7000	6.954
20.7250	6.954
20.7500	6.954
20.7750	6.954
20.8000	6.954
20.8250	6.954
20.8500	6.954
20.8750	6.954
20.9000	6.954
20.9250	6.954
20.9500	6.954
20.9750	6.954
21.0000	6.954
21.0250	6.954
21.0500	6.954
21.0750	6.954
21.1000	6.954
21.1250	6.954
21.1500	6.954
21.1750	6.954
21.2000	6.954
21.2250	6.954
21.2500	6.954
21.2750	6.954
21.3000	6.954
21.3250	6.954
21.3500	6.954
21.3750	6.954
21.4000	6.954
21.4250	6.954
21.4500	6.954
21.4750	6.954
21.5000	6.954
21.5250	6.954
21.5500	6.954
21.5750	6.954
21.6000	6.954
21.6250	6.954
21.6500	6.954
21.6750	6.954
21.7000	6.954
21.7250	6.954
21.7500	6.954
21.7750	6.954
21.8000	6.954
21.8250	6.954
21.8500	6.954
21.8750	6.954
21.9000	6.954
21.9250	6.954
21.9500	6.954
21.9750	6.954
22.0000	6.954
22.0250	6.954
22.0500	6.954
22.0750	6.954
22.1000	6.954
22.1250	6.954
22.1500	6.954
22.1750	6.954
22.2000	6.954
22.2250	6.954
22.2500	6.954
22.2750	6.954
22.3000	6.954
22.3250	6.954
22.3500	6.954
22.3750	6.954
22.4000	6.954
22.4250	6.954
22.4500	6.954
22.4750	6.954
22.5000	6.954
22.5250	6.954
22.5500	6.954
22.5750	6.954
22.6000	6.954
22.6250	6.954
22.6500	6.954
22.6750	6.954
22.7000	6.954
22.7250	6.954
22.7500	6.954
22.7750	6.954
22.8000	6.954
22.8250	6.954
22.8500	6.954
22.8750	6.954
22.9000	6.954
22.9250	6.954
22.9500	6.954
22.9750	6.954
23.0000	6.954
23.0250	6.954
23.0500	6.954
23.0750	6.954
23.1000	6.954
23.1250	6.954
23.1500	6.954
23.1750	6.954
23.2000	6.954
23.2250	6.954
23.2500	6.954
23.2750	6.954
23.3000	6.954
23.3250	6.954
23.3500	6.954
23.3750	6.954
23.4000	6.954
23.4250	6.954
23.4500	6.954
23.4750	6.954
23.5000	6.954
23.5250	6.954
23.5500	6.954
23.5750	6.954
23.6000	6.954
23.6250	6.954
23.6500	6.954
23.6750	6.954
23.7000	6.954
23.7250	6.954
23.7500	6.954
23.7750	6.954
23.8000	6.954
23.8250	6.954
23.8500	6.954
23.8750	6.954
23.9000	6.954
23.9250	6.954
23.9500	6.954
23.9750	6.954
24.0000	6.954
24.0250	6.954
24.0500	6.954
24.0750	6.954
24.1000	6.954
24.1250	6.954
24.1500	6.954
24.1750	6.954
24.2000	6.954
24.2250	6.954
24.2500	6.954
24.2750	6.954
24.3000	6.954
24.3250	6.954
24.3500	6.954
24.3750	6.954
24.4000	6.954
24.4250	6.954
24.4500	6.954
24.4750	6.954
24.5000	6.954
24.5250	6.954
24.5500	6.954
24.5750	6.954
24.6000	6.954
24.6250	6.954
24.6500	6.954
24.6750	6.954
24.7000	6.954
24.7250	6.954
24.7500	6.954
24.7750	6.954
24.8000	6.954
24.8250	6.954
24.8500	6.954
24.8750	6.954
24.9000	6.954
24.9250	6.954
24.9500	6.954
24.9750	6.954
25.0000	6.954
25.0250	6.954
25.0500	6.954
25.0750	6.954
25.1000	6.954
25.1250	6.954
25.1500	6.954
25.1750	6.954
25.2000	6.954
25.2250	6.954
25.2500	6.954
25.2750	6.954
25.3000	6.954
25.3250	6.954
25.3500	6.954
25.3750	6.954
25.4000	6.954
25.4250	6.954
25.4500	6.954
25.4750	6.954
25.5000	6.954
25.5250	6.954
25.5500	6.954
25.5750	6.954
25.6000	6.954
25.6250	6.954
25.6500	6.954
25.6750	6.954
25.7000	6.954
25.7250	6.954
25.7500	6.954
25.7750	6.954
25.8000	6.954
25.8250	6.954
25.8500	6.954
25.8750	6.954
25.9000	6.954
25.9250	6.954
25.9500	6.954
25.9750	6.954
26.0000	6.954
26.0250	6.954
26.0500	6.954
26.0750	6.954
26.1000	6.954
26.1250	6.954
26.1500	6.954
26.1750	6.954
26.2000	6.954
26.2250	6.954
26.2500	6.954
26.2750	6.954
26.3000	6.954
26.3250	6.954
26.3500	6.954
26.3750	6.954
26.4000	6.954
26.4250	6.954
26.4500	6.954
26.4750	6.954
26.5000	6.954
26.5250	6.954
26.5500	6.954
26.5750	6.954
26.6000	6.954
26.6250	6.954
26.6500	6.954
26.6750	6.954
26.7000	6.954
26.7250	6.954
26.7500	6.954
26.7750	6.954
26.8000	6.954
26.8250	6.954
26.8500	6.954
26.8750	6.954
26.9000	6.954
26.9250	6.954
26.9500	6.954
26.9750	6.954
27.0000	6.954
27.0250	6.954
27.0500	6.954
27.0750	6.954
27.1000	6.954
27.1250	6.954
27.1500	6.954
27.1750	6.954
27.2000	6.954
27.2250	6.954
27.2500	6.954
27.2750	6.954
27.3000	6.954
27.3250	6.954
27.3500	6.954
27.3750	6.954
27.4000	6.954
27.4250	6.954
27.4500	6.954
27.4750	6.954
27.5000	6.954
27.5250	6.954
27.5500	6.954
27.5750	6.954
27.6000	6.954
27.6250	6.954
27.6500	6.954
27.6750	6.954
27.7000	6.954
27.7250	6.954
27.7500	6.954
27.7750	6.954
27.8000	6.954
27.8250	6.954
27.8500	6.954
27.8750	6.954
27.9000	6.954
27.9250	6.954
27.9500	6.954
27.9750	6.954
28.0000	6.954
28.0250	6.954
28.0500	6.954
28.0750	6.954
28.1000	6.954
28.1250	6.954
28.1500	6.954
28.1750	6.954
28.2000	6.954
28.2250	6.954
28.2500	6.954
28.2750	6.954
28.3000	6.954
28.3250	6.954
28.3500	6.954
28.3750	6.954
28.4000	6.954
28.4250	6.954
28.4500	6.954
28.4750	6.954
28.5000	6.954
28.5250	6.954
28.5500	6.954
28.5750	6.954
28.6000	6.954
28.6250	6.954
28.6500	6.954
28.6750	6.954
28.7000	6.954
28.7250	6.954
28.7500	6.954
28.7750	6.954
28.8000	6.954
28.8250	6.954
28.8500	6.954
28.8750	6.954
28.9000	6.954
28.9250	6.954
28.9500	6.954
28.9750	6.954
29.0000	6.954
29.0250	6.954
29.0500	6.954
29.0750	6.954
29.1000	6.954
29.1250	6.954
29.1500	6.954
29.1750	6.954
29.2000	6.954
29.2250	6.954
29.2500	6.954
29.2750	6.954
29.3000	6.954
29.3250	6.954
29.3500	6.954
29.3750	6.954
29.4000	6.954
29.4250	6.954
29.4500	6.954
29.4750	6.954
29.5000	6.954
29.5250	6.954
29.5500	6.954
29.5750	6.954
29.6000	6.954
29.6250	6.954
29.6500	6.954
29.6750	6.954
29.7000	6.954
29.7250	6.954
29.7500	6.954
29.7750	6.954
29.8000	6.954
29.8250	6.954
29.8500	6.954
29.8750	6.954
29.9000	6.954
29.9250	6.954
29.9500	6.954
29.9750	6.954
30.0000	6.954
30.0250	6.954
30.0500	6.954
30.0750	6.954
30.1000	6.954
30.1250	6.954
30.1500	6.954
30.1750	6.954
30.2000	6.954
30.2250	6.954
30.2500	6.954
30.2750	6.954
30.3000	6.954
30.3250	6.954
30.3500	6.954
30.3750	6.954
30.4000	6.954
30.4250	6.954
