#Angular Position. Run #6
#Time ( s )	Angular Position ( rad )
36.6000	0.247
36.6250	0.254
36.6500	0.261
36.6750	0.264
36.7000	0.265
36.7250	0.265
36.7500	0.262
36.7750	0.258
36.8000	0.250
36.8250	0.240
36.8500	0.231
36.8750	0.217
36.9000	0.203
36.9250	0.187
36.9500	0.170
36.9750	0.151
37.0000	0.132
37.0250	0.113
37.0500	0.093
37.0750	0.071
37.1000	0.049
37.1250	0.028
37.1500	0.006
37.1750	-0.014
37.2000	-0.035
37.2250	-0.055
37.2500	-0.074
37.2750	-0.093
37.3000	-0.108
37.3250	-0.126
37.3500	-0.140
37.3750	-0.152
37.4000	-0.165
37.4250	-0.174
37.4500	-0.182
37.4750	-0.188
37.5000	-0.193
37.5250	-0.195
37.5500	-0.196
37.5750	-0.195
37.6000	-0.192
37.6250	-0.187
37.6500	-0.179
37.6750	-0.171
37.7000	-0.160
37.7250	-0.149
37.7500	-0.135
37.7750	-0.121
37.8000	-0.105
37.8250	-0.090
37.8500	-0.071
37.8750	-0.053
37.9000	-0.035
37.9250	-0.016
37.9500	0.003
37.9750	0.022
38.0000	0.041
38.0250	0.060
38.0500	0.077
38.0750	0.094
38.1000	0.112
38.1250	0.126
38.1500	0.140
38.1750	0.154
38.2000	0.165
38.2250	0.176
38.2500	0.184
38.2750	0.192
38.3000	0.196
38.3250	0.201
38.3500	0.203
38.3750	0.203
38.4000	0.203
38.4250	0.199
38.4500	0.195
38.4750	0.190
38.5000	0.182
38.5250	0.174
38.5500	0.163
38.5750	0.152
38.6000	0.141
38.6250	0.127
38.6500	0.115
38.6750	0.101
38.7000	0.085
38.7250	0.069
38.7500	0.053
38.7750	0.038
38.8000	0.022
38.8250	0.006
38.8500	-0.008
38.8750	-0.024
38.9000	-0.038
38.9250	-0.052
38.9500	-0.064
38.9750	-0.077
39.0000	-0.088
39.0250	-0.097
39.0500	-0.107
39.0750	-0.115
39.1000	-0.121
39.1250	-0.127
39.1500	-0.130
39.1750	-0.134
39.2000	-0.134
39.2250	-0.134
39.2500	-0.132
39.2750	-0.130
39.3000	-0.126
39.3250	-0.119
39.3500	-0.113
39.3750	-0.105
39.4000	-0.096
39.4250	-0.086
39.4500	-0.075
39.4750	-0.064
39.5000	-0.052
39.5250	-0.039
39.5500	-0.027
39.5750	-0.013
39.6000	0.000
39.6250	0.014
39.6500	0.027
39.6750	0.041
39.7000	0.053
39.7250	0.066
39.7500	0.077
39.7750	0.088
39.8000	0.097
39.8250	0.107
39.8500	0.115
39.8750	0.123
39.9000	0.129
39.9250	0.134
39.9500	0.137
39.9750	0.140
40.0000	0.141
40.0250	0.141
40.0500	0.140
40.0750	0.138
40.1000	0.137
40.1250	0.132
40.1500	0.127
40.1750	0.121
40.2000	0.116
40.2250	0.108
40.2500	0.101
40.2750	0.093
40.3000	0.085
40.3250	0.075
40.3500	0.066
40.3750	0.057
40.4000	0.047
40.4250	0.038
40.4500	0.027
40.4750	0.017
40.5000	0.008
40.5250	-0.002
40.5500	-0.011
40.5750	-0.019
40.6000	-0.027
40.6250	-0.036
40.6500	-0.042
40.6750	-0.049
40.7000	-0.055
40.7250	-0.060
40.7500	-0.064
40.7750	-0.068
40.8000	-0.071
40.8250	-0.071
40.8500	-0.072
40.8750	-0.072
40.9000	-0.072
40.9250	-0.071
40.9500	-0.069
40.9750	-0.064
41.0000	-0.061
41.0250	-0.057
41.0500	-0.052
41.0750	-0.047
41.1000	-0.041
41.1250	-0.035
41.1500	-0.027
41.1750	-0.020
41.2000	-0.013
41.2250	-0.006
41.2500	0.002
41.2750	0.009
41.3000	0.017
41.3250	0.024
41.3500	0.031
41.3750	0.038
41.4000	0.044
41.4250	0.050
41.4500	0.055
41.4750	0.060
41.5000	0.064
41.5250	0.069
41.5500	0.071
41.5750	0.074
41.6000	0.075
41.6250	0.077
41.6500	0.077
41.6750	0.077
41.7000	0.077
41.7250	0.075
41.7500	0.074
41.7750	0.072
41.8000	0.069
41.8250	0.068
41.8500	0.064
41.8750	0.061
41.9000	0.058
41.9250	0.055
41.9500	0.050
41.9750	0.047
42.0000	0.044
42.0250	0.039
42.0500	0.036
42.0750	0.031
42.1000	0.028
42.1250	0.024
42.1500	0.020
42.1750	0.017
42.2000	0.013
42.2250	0.009
42.2500	0.006
42.2750	0.003
42.3000	0.000
42.3250	-0.002
42.3500	-0.003
42.3750	-0.006
42.4000	-0.006
42.4250	-0.008
42.4500	-0.008
42.4750	-0.009
42.5000	-0.009
42.5250	-0.009
42.5500	-0.009
42.5750	-0.009
42.6000	-0.008
42.6250	-0.008
42.6500	-0.006
42.6750	-0.006
42.7000	-0.005
42.7250	-0.003
42.7500	-0.002
42.7750	0.000
42.8000	0.002
42.8250	0.003
42.8500	0.005
42.8750	0.006
42.9000	0.006
42.9250	0.008
42.9500	0.009
42.9750	0.011
43.0000	0.013
43.0250	0.013
43.0500	0.014
43.0750	0.014
43.1000	0.016
43.1250	0.016
43.1500	0.017
43.1750	0.017
43.2000	0.017
43.2250	0.017
43.2500	0.017
43.2750	0.017
43.3000	0.017
43.3250	0.017
43.3500	0.017
43.3750	0.017
43.4000	0.017
43.4250	0.017
43.4500	0.017
43.4750	0.017
43.5000	0.017
43.5250	0.017
43.5500	0.017
43.5750	0.017
43.6000	0.017
43.6250	0.017
43.6500	0.017
43.6750	0.017
43.7000	0.017
43.7250	0.017
43.7500	0.017
43.7750	0.017
43.8000	0.017
43.8250	0.017
43.8500	0.017
43.8750	0.017
43.9000	0.017
43.9250	0.017
43.9500	0.017
43.9750	0.017
44.0000	0.017
44.0250	0.017
44.0500	0.017
44.0750	0.017
44.1000	0.017
44.1250	0.017
44.1500	0.017
44.1750	0.017
44.2000	0.017
44.2250	0.017
44.2500	0.017
44.2750	0.017
44.3000	0.017
44.3250	0.017
44.3500	0.017
44.3750	0.017
44.4000	0.017
44.4250	0.017
44.4500	0.017
44.4750	0.017
44.5000	0.017
44.5250	0.017
44.5500	0.017
44.5750	0.017
44.6000	0.017
44.6250	0.017
44.6500	0.017
44.6750	0.017
44.7000	0.017
44.7250	0.017
44.7500	0.017
44.7750	0.017
44.8000	0.017
44.8250	0.017
44.8500	0.017
44.8750	0.017
44.9000	0.017
44.9250	0.017
44.9500	0.017
44.9750	0.017
45.0000	0.017
45.0250	0.017
45.0500	0.017
45.0750	0.017
45.1000	0.017
45.1250	0.017
45.1500	0.017
45.1750	0.017
45.2000	0.017
45.2250	0.017
45.2500	0.017
45.2750	0.017
45.3000	0.017
45.3250	0.017
45.3500	0.017
45.3750	0.017
45.4000	0.017
45.4250	0.017
45.4500	0.017
45.4750	0.017
45.5000	0.017
45.5250	0.017
45.5500	0.017
