#Linear Position. Run #2
#Time ( s )	Linear Position ( m )
14.3500	-12.973
14.3750	-12.973
14.4000	-12.973
14.4250	-13.047
14.4500	-13.085
14.4750	-13.122
14.5000	-13.160
14.5250	-13.197
14.5500	-13.234
14.5750	-13.346
14.6000	-13.421
14.6250	-13.496
14.6500	-13.608
14.6750	-13.683
14.7000	-13.795
14.7250	-13.907
14.7500	-13.982
14.7750	-14.057
14.8000	-14.132
14.8250	-14.169
14.8500	-14.244
14.8750	-14.281
14.9000	-14.318
14.9250	-14.393
14.9500	-14.431
14.9750	-14.431
15.0000	-14.468
15.0250	-14.468
15.0500	-14.468
15.0750	-14.468
15.1000	-14.468
15.1250	-14.468
15.1500	-14.468
15.1750	-14.468
15.2000	-14.468
15.2250	-14.468
15.2500	-14.431
15.2750	-14.393
15.3000	-14.318
15.3250	-14.281
15.3500	-14.169
15.3750	-14.094
15.4000	-13.982
15.4250	-13.832
15.4500	-13.720
15.4750	-13.646
15.5000	-13.533
15.5250	-13.459
15.5500	-13.384
15.5750	-13.346
15.6000	-13.272
15.6250	-13.234
15.6500	-13.197
15.6750	-13.160
15.7000	-13.122
15.7250	-13.085
15.7500	-13.047
15.7750	-13.010
15.8000	-13.010
15.8250	-13.010
15.8500	-13.010
15.8750	-13.010
15.9000	-13.010
15.9250	-13.010
15.9500	-13.010
15.9750	-13.010
16.0000	-13.010
16.0250	-13.047
16.0500	-13.085
16.0750	-13.122
16.1000	-13.197
16.1250	-13.234
16.1500	-13.346
16.1750	-13.421
16.2000	-13.533
16.2250	-13.646
16.2500	-13.720
16.2750	-13.832
16.3000	-13.907
16.3250	-13.982
16.3500	-14.057
16.3750	-14.094
16.4000	-14.132
16.4250	-14.206
16.4500	-14.281
16.4750	-14.318
16.5000	-14.393
16.5250	-14.431
16.5500	-14.468
16.5750	-14.468
16.6000	-14.468
16.6250	-14.468
16.6500	-14.468
16.6750	-14.468
16.7000	-14.468
16.7250	-14.468
16.7500	-14.468
16.7750	-14.468
16.8000	-14.431
16.8250	-14.431
16.8500	-14.356
16.8750	-14.318
16.9000	-14.244
16.9250	-14.132
16.9500	-14.057
16.9750	-13.982
17.0000	-13.832
17.0250	-13.758
17.0500	-13.646
17.0750	-13.571
17.1000	-13.459
17.1250	-13.384
17.1500	-13.309
17.1750	-13.272
17.2000	-13.234
17.2250	-13.160
17.2500	-13.122
17.2750	-13.085
17.3000	-13.047
17.3250	-13.010
17.3500	-13.010
17.3750	-13.010
17.4000	-13.010
17.4250	-13.010
17.4500	-13.010
17.4750	-13.010
17.5000	-13.010
17.5250	-13.010
17.5500	-13.010
17.5750	-13.010
17.6000	-13.047
17.6250	-13.085
17.6500	-13.122
17.6750	-13.197
17.7000	-13.234
17.7250	-13.346
17.7500	-13.421
17.7750	-13.533
17.8000	-13.646
17.8250	-13.720
17.8500	-13.832
17.8750	-13.907
17.9000	-13.982
17.9250	-14.057
17.9500	-14.094
17.9750	-14.169
18.0000	-14.244
18.0250	-14.281
18.0500	-14.356
18.0750	-14.393
18.1000	-14.431
18.1250	-14.468
18.1500	-14.505
18.1750	-14.505
18.2000	-14.505
18.2250	-14.505
18.2500	-14.505
18.2750	-14.505
18.3000	-14.505
18.3250	-14.505
18.3500	-14.468
18.3750	-14.468
18.4000	-14.431
18.4250	-14.393
18.4500	-14.318
18.4750	-14.244
18.5000	-14.132
18.5250	-14.019
18.5500	-13.945
18.5750	-13.832
18.6000	-13.720
18.6250	-13.608
18.6500	-13.533
18.6750	-13.459
18.7000	-13.384
18.7250	-13.346
18.7500	-13.272
18.7750	-13.234
18.8000	-13.160
18.8250	-13.122
18.8500	-13.085
18.8750	-13.047
18.9000	-13.010
18.9250	-13.010
18.9500	-13.010
18.9750	-13.010
19.0000	-13.010
19.0250	-13.010
19.0500	-13.010
19.0750	-13.010
19.1000	-13.010
19.1250	-13.010
